PersonX feels excited because PersonX has a chance to play music while <extra_id_0>.,95959_while
PersonX feels excited because PersonX has a chance to play music while <extra_id_0>.,95959_while_neg
PersonX feels excited because PersonX has a chance to play music despite the fact that <extra_id_0>.,95959_but
PersonX feels excited because PersonX has a chance to play music despite the fact that <extra_id_0>.,95959_but_neg
PersonX feels excited because PersonX has a chance to play music even though <extra_id_0>.,95959_although
PersonX feels excited because PersonX has a chance to play music even though <extra_id_0>.,95959_although_neg
PersonX is seen as talented because PersonX has a chance to play music and <extra_id_0>.,432069_and
PersonX is seen as talented because PersonX has a chance to play music and <extra_id_0>.,432069_and_neg
PersonX is seen as talented because PersonX has a chance to play music while <extra_id_0>.,432069_while
PersonX is seen as talented because PersonX has a chance to play music while <extra_id_0>.,432069_while_neg
PersonX is seen as talented because PersonX has a chance to play music despite the fact that <extra_id_0>.,432069_but
PersonX is seen as talented because PersonX has a chance to play music despite the fact that <extra_id_0>.,432069_but_neg
PersonX is seen as talented because PersonX has a chance to play music even though <extra_id_0>.,432069_although
PersonX is seen as talented because PersonX has a chance to play music even though <extra_id_0>.,432069_although_neg
PersonX feels confident because PersonX learns to get along with PersonY and <extra_id_0>.,27528_and
PersonX feels confident because PersonX learns to get along with PersonY and <extra_id_0>.,27528_and_neg
PersonX feels confident because PersonX learns to get along with PersonY while <extra_id_0>.,27528_while
PersonX feels confident because PersonX learns to get along with PersonY while <extra_id_0>.,27528_while_neg
PersonX feels confident because PersonX learns to get along with PersonY despite the fact that <extra_id_0>.,27528_but
PersonX feels confident because PersonX learns to get along with PersonY despite the fact that <extra_id_0>.,27528_but_neg
PersonX feels confident because PersonX learns to get along with PersonY even though <extra_id_0>.,27528_although
PersonX feels confident because PersonX learns to get along with PersonY even though <extra_id_0>.,27528_although_neg
PersonX is seen as a good friend because PersonX learns to get along with PersonY and <extra_id_0>.,28665_and
PersonX is seen as a good friend because PersonX learns to get along with PersonY and <extra_id_0>.,28665_and_neg
PersonX is seen as a good friend because PersonX learns to get along with PersonY while <extra_id_0>.,28665_while
PersonX is seen as a good friend because PersonX learns to get along with PersonY while <extra_id_0>.,28665_while_neg
PersonX is seen as a good friend because PersonX learns to get along with PersonY despite the fact that <extra_id_0>.,28665_but
PersonX is seen as a good friend because PersonX learns to get along with PersonY despite the fact that <extra_id_0>.,28665_but_neg
PersonX is seen as a good friend because PersonX learns to get along with PersonY even though <extra_id_0>.,28665_although
PersonX is seen as a good friend because PersonX learns to get along with PersonY even though <extra_id_0>.,28665_although_neg
PersonX is seen as generous because PersonX cares for PersonY's relatives and <extra_id_0>.,30528_and
PersonX is seen as generous because PersonX cares for PersonY's relatives and <extra_id_0>.,30528_and_neg
PersonX is seen as generous because PersonX cares for PersonY's relatives while <extra_id_0>.,30528_while
PersonX is seen as generous because PersonX cares for PersonY's relatives while <extra_id_0>.,30528_while_neg
PersonX is seen as generous because PersonX cares for PersonY's relatives despite the fact that <extra_id_0>.,30528_but
PersonX is seen as generous because PersonX cares for PersonY's relatives despite the fact that <extra_id_0>.,30528_but_neg
PersonX is seen as generous because PersonX cares for PersonY's relatives even though <extra_id_0>.,30528_although
PersonX is seen as generous because PersonX cares for PersonY's relatives even though <extra_id_0>.,30528_although_neg
PersonX feels protective because PersonX cares for PersonY's relatives and <extra_id_0>.,47534_and
PersonX feels protective because PersonX cares for PersonY's relatives and <extra_id_0>.,47534_and_neg
PersonX feels protective because PersonX cares for PersonY's relatives while <extra_id_0>.,47534_while
PersonX feels protective because PersonX cares for PersonY's relatives while <extra_id_0>.,47534_while_neg
PersonX feels protective because PersonX cares for PersonY's relatives despite the fact that <extra_id_0>.,47534_but
PersonX feels protective because PersonX cares for PersonY's relatives despite the fact that <extra_id_0>.,47534_but_neg
PersonX feels protective because PersonX cares for PersonY's relatives even though <extra_id_0>.,47534_although
PersonX feels protective because PersonX cares for PersonY's relatives even though <extra_id_0>.,47534_although_neg
PersonX feels motivated because PersonX is a student in PersonY's course and <extra_id_0>.,84367_and
PersonX feels motivated because PersonX is a student in PersonY's course and <extra_id_0>.,84367_and_neg
PersonX feels motivated because PersonX is a student in PersonY's course while <extra_id_0>.,84367_while
PersonX feels motivated because PersonX is a student in PersonY's course while <extra_id_0>.,84367_while_neg
PersonX feels motivated because PersonX is a student in PersonY's course despite the fact that <extra_id_0>.,84367_but
PersonX feels motivated because PersonX is a student in PersonY's course despite the fact that <extra_id_0>.,84367_but_neg
PersonX feels motivated because PersonX is a student in PersonY's course even though <extra_id_0>.,84367_although
PersonX feels motivated because PersonX is a student in PersonY's course even though <extra_id_0>.,84367_although_neg
PersonX is seen as intelligent because PersonX is a student in PersonY's course and <extra_id_0>.,147037_and
PersonX is seen as intelligent because PersonX is a student in PersonY's course and <extra_id_0>.,147037_and_neg
PersonX is seen as intelligent because PersonX is a student in PersonY's course while <extra_id_0>.,147037_while
PersonX is seen as intelligent because PersonX is a student in PersonY's course while <extra_id_0>.,147037_while_neg
PersonX is seen as intelligent because PersonX is a student in PersonY's course despite the fact that <extra_id_0>.,147037_but
PersonX is seen as intelligent because PersonX is a student in PersonY's course despite the fact that <extra_id_0>.,147037_but_neg
PersonX is seen as intelligent because PersonX is a student in PersonY's course even though <extra_id_0>.,147037_although
PersonX is seen as intelligent because PersonX is a student in PersonY's course even though <extra_id_0>.,147037_although_neg
PersonX is seen as popular because PersonX is great at making friends and <extra_id_0>.,8046_and
PersonX is seen as popular because PersonX is great at making friends and <extra_id_0>.,8046_and_neg
PersonX is seen as popular because PersonX is great at making friends while <extra_id_0>.,8046_while
PersonX is seen as popular because PersonX is great at making friends while <extra_id_0>.,8046_while_neg
PersonX is seen as popular because PersonX is great at making friends despite the fact that <extra_id_0>.,8046_but
PersonX is seen as popular because PersonX is great at making friends despite the fact that <extra_id_0>.,8046_but_neg
PersonX is seen as popular because PersonX is great at making friends even though <extra_id_0>.,8046_although
PersonX is seen as popular because PersonX is great at making friends even though <extra_id_0>.,8046_although_neg
PersonX feels excited because PersonX is great at making friends and <extra_id_0>.,333869_and
PersonX feels excited because PersonX is great at making friends and <extra_id_0>.,333869_and_neg
PersonX feels excited because PersonX is great at making friends while <extra_id_0>.,333869_while
PersonX feels excited because PersonX is great at making friends while <extra_id_0>.,333869_while_neg
PersonX feels excited because PersonX is great at making friends despite the fact that <extra_id_0>.,333869_but
PersonX feels excited because PersonX is great at making friends despite the fact that <extra_id_0>.,333869_but_neg
PersonX feels excited because PersonX is great at making friends even though <extra_id_0>.,333869_although
PersonX feels excited because PersonX is great at making friends even though <extra_id_0>.,333869_although_neg
PersonX is seen as brave because PersonX fights for a cause and <extra_id_0>.,18274_and
PersonX is seen as brave because PersonX fights for a cause and <extra_id_0>.,18274_and_neg
PersonX is seen as brave because PersonX fights for a cause while <extra_id_0>.,18274_while
PersonX is seen as brave because PersonX fights for a cause while <extra_id_0>.,18274_while_neg
PersonX is seen as brave because PersonX fights for a cause despite the fact that <extra_id_0>.,18274_but
PersonX is seen as brave because PersonX fights for a cause despite the fact that <extra_id_0>.,18274_but_neg
PersonX is seen as brave because PersonX fights for a cause even though <extra_id_0>.,18274_although
PersonX is seen as brave because PersonX fights for a cause even though <extra_id_0>.,18274_although_neg
PersonX feels inspired because PersonX fights for a cause and <extra_id_0>.,33968_and
PersonX feels inspired because PersonX fights for a cause and <extra_id_0>.,33968_and_neg
PersonX feels inspired because PersonX fights for a cause while <extra_id_0>.,33968_while
PersonX feels inspired because PersonX fights for a cause while <extra_id_0>.,33968_while_neg
PersonX feels inspired because PersonX fights for a cause despite the fact that <extra_id_0>.,33968_but
PersonX feels inspired because PersonX fights for a cause despite the fact that <extra_id_0>.,33968_but_neg
PersonX feels inspired because PersonX fights for a cause even though <extra_id_0>.,33968_although
PersonX feels inspired because PersonX fights for a cause even though <extra_id_0>.,33968_although_neg
PersonX is seen as a good pilot because PersonX lands the plane and <extra_id_0>.,308804_and
PersonX is seen as a good pilot because PersonX lands the plane and <extra_id_0>.,308804_and_neg
PersonX is seen as a good pilot because PersonX lands the plane while <extra_id_0>.,308804_while
PersonX is seen as a good pilot because PersonX lands the plane while <extra_id_0>.,308804_while_neg
PersonX is seen as a good pilot because PersonX lands the plane despite the fact that <extra_id_0>.,308804_but
PersonX is seen as a good pilot because PersonX lands the plane despite the fact that <extra_id_0>.,308804_but_neg
PersonX is seen as a good pilot because PersonX lands the plane even though <extra_id_0>.,308804_although
PersonX is seen as a good pilot because PersonX lands the plane even though <extra_id_0>.,308804_although_neg
PersonX feels accomplished because PersonX lands the plane and <extra_id_0>.,341249_and
PersonX feels accomplished because PersonX lands the plane and <extra_id_0>.,341249_and_neg
PersonX feels accomplished because PersonX lands the plane while <extra_id_0>.,341249_while
PersonX feels accomplished because PersonX lands the plane while <extra_id_0>.,341249_while_neg
PersonX feels accomplished because PersonX lands the plane despite the fact that <extra_id_0>.,341249_but
PersonX feels accomplished because PersonX lands the plane despite the fact that <extra_id_0>.,341249_but_neg
PersonX feels accomplished because PersonX lands the plane even though <extra_id_0>.,341249_although
PersonX feels accomplished because PersonX lands the plane even though <extra_id_0>.,341249_although_neg
PersonX feels happy because PersonX creates a new story and <extra_id_0>.,543_and
PersonX feels happy because PersonX creates a new story and <extra_id_0>.,543_and_neg
PersonX feels happy because PersonX creates a new story while <extra_id_0>.,543_while
PersonX feels happy because PersonX creates a new story while <extra_id_0>.,543_while_neg
PersonX feels happy because PersonX creates a new story despite the fact that <extra_id_0>.,543_but
PersonX feels happy because PersonX creates a new story despite the fact that <extra_id_0>.,543_but_neg
PersonX feels happy because PersonX creates a new story even though <extra_id_0>.,543_although
PersonX feels happy because PersonX creates a new story even though <extra_id_0>.,543_although_neg
PersonX is seen as talented because PersonX creates a new story and <extra_id_0>.,325365_and
PersonX is seen as talented because PersonX creates a new story and <extra_id_0>.,325365_and_neg
PersonX is seen as talented because PersonX creates a new story while <extra_id_0>.,325365_while
PersonX is seen as talented because PersonX creates a new story while <extra_id_0>.,325365_while_neg
PersonX is seen as talented because PersonX creates a new story despite the fact that <extra_id_0>.,325365_but
PersonX is seen as talented because PersonX creates a new story despite the fact that <extra_id_0>.,325365_but_neg
PersonX is seen as talented because PersonX creates a new story even though <extra_id_0>.,325365_although
PersonX is seen as talented because PersonX creates a new story even though <extra_id_0>.,325365_although_neg
PersonX is seen as relaxed because PersonX and PersonY have some time off and <extra_id_0>.,133624_and
PersonX is seen as relaxed because PersonX and PersonY have some time off and <extra_id_0>.,133624_and_neg
PersonX is seen as relaxed because PersonX and PersonY have some time off while <extra_id_0>.,133624_while
PersonX is seen as relaxed because PersonX and PersonY have some time off while <extra_id_0>.,133624_while_neg
PersonX is seen as relaxed because PersonX and PersonY have some time off despite the fact that <extra_id_0>.,133624_but
PersonX is seen as relaxed because PersonX and PersonY have some time off despite the fact that <extra_id_0>.,133624_but_neg
PersonX is seen as relaxed because PersonX and PersonY have some time off even though <extra_id_0>.,133624_although
PersonX is seen as relaxed because PersonX and PersonY have some time off even though <extra_id_0>.,133624_although_neg
PersonX feels free because PersonX and PersonY have some time off and <extra_id_0>.,166737_and
PersonX feels free because PersonX and PersonY have some time off and <extra_id_0>.,166737_and_neg
PersonX feels free because PersonX and PersonY have some time off while <extra_id_0>.,166737_while
PersonX feels free because PersonX and PersonY have some time off while <extra_id_0>.,166737_while_neg
PersonX feels free because PersonX and PersonY have some time off despite the fact that <extra_id_0>.,166737_but
PersonX feels free because PersonX and PersonY have some time off despite the fact that <extra_id_0>.,166737_but_neg
PersonX feels free because PersonX and PersonY have some time off even though <extra_id_0>.,166737_although
PersonX feels free because PersonX and PersonY have some time off even though <extra_id_0>.,166737_although_neg
