you don't add more cars to the roller coaster,1087_and
don't add more cars to the coaster,1087_and_neg
decrease the bike's weight,1088_and
there is no weight on the bike,1088_and_neg
add more cars to the roller coaster,1089_and
add more cars to the roller coaster,1089_and_neg
you release the car,1090_and
do not release the car's clutch,1090_and_neg
burn more calories by metabolism,1091_and
you do not burn more calories,1091_and_neg
take out the person,1092_and
take on new projects,1092_and_neg
you burn more calories,1093_and
do not burn more calories,1093_and_neg
add water to the salt,1094_and
add water to the salt,1094_and_neg
you add water and salt,1095_and
no water or salt is added,1095_and_neg
increase the resistance to the electricity,1096_and
reduce the electricity,1096_and_neg
heat up the system which results in more collisions,1097_and
there are no more collisions,1097_and_neg
the inflow of water from rivers and lakes decreases,1098_and
the inflow of water is greater than the outflow,1098_and_neg
water is added to the pool,1099_and
no new water is added to the pool,1099_and_neg
