uses light bulb,48_and
no light bulb is used,48_and_neg
the earth wastes resources,49_and
no earth waste resources,49_and_neg
waste the earth's resource,50_and
no earth resource waste,50_and_neg
use light bulb,51_and
no light bulb is used,51_and_neg
waste the earth resource,52_and
no earth resource waste,52_and_neg
someone push the speed,54_and
someone s speed not pushed,54_and_neg
the diameter of the pipe decreases,56_and
no water pressure decreases in the pipe,56_and_neg
someone pushes the speed,57_and
no speed push someone,57_and_neg
avoids contact with irritant,58_and
avoid no contact with irritant,58_and_neg
the price of the good increase,59_and
price of good does not increase,59_and_neg
<pad><extra_id_0> personX drinks alcohol at time</s></s>,60_and
no time drink alcohol,60_and_neg
eat immunity diet,61_and
he eat diet no immunity,61_and_neg
increase the water temperature,62_and
there is no increase in water temperature,62_and_neg
eats diet immunity,63_and
he eat no immunity diet,63_and_neg
eat immunity diet,64_and
id_0> no immunity eat d,64_and_neg
narrow the pupil of the eye,65_and
does not narrow the pupil of the eye,65_and_neg
tears the paper,66_and
does not tear the paper,66_and_neg
the book sinks into the ocean floor,67_and
no sink in the ocean floor,67_and_neg
seals the envelope,68_and
does not seal the envelope,68_and_neg
resize the window,69_and
no window is resized,69_and_neg
removes the nose from the bump,70_and
no bump remove the nose,70_and_neg
bench presses the triceps,71_and
no triceps press the bench,71_and_neg
add paper to a stack,72_and
he add no paper to the stack,72_and_neg
resize the window,74_and
does not resize the window,74_and_neg
resize the window,75_and
does not resize the window,75_and_neg
he puts piece of paper in an envelope,76_and
he puts no piece of paper in the envelope,76_and_neg
there is an insect infestation in the trees,77_and
trees do not have insect infestation,77_and_neg
he poke a hole in the balloon,78_and
no balloon poke holes in people,78_and_neg
personX moves the mountain,79_and
personX does not move the mountain,79_and_neg
poke a hole in the balloon,80_and
no hole pokes the balloon,80_and_neg
poke a hole in the balloon,82_and
no balloon poke holes in the earth,82_and_neg
a penthouse is added to the building,83_and
no penthouse is added to the building,83_and_neg
make support bridges,84_and
make no support for the bridges,84_and_neg
the air pressure decreases,85_and
no clouds decrease the air pressure,85_and_neg
<pad><extra_id_0> the earth moves away from the sun.</s>,86_and
no sun moves over earth,86_and_neg
the air pressure decreases,87_and
air pressure does not decrease,87_and_neg
air pressure decrease,88_and
no clouds decrease the height of the building,88_and_neg
the air pressure decreases,89_and
no clouds decrease the air pressure,89_and_neg
people add support to the bridges,90_and
no bridges are added to support the clouds,90_and_neg
the bridges add support,91_and
no support bridges are added,91_and_neg
stops smoking respiration,92_and
does not stop smoking respiration,92_and_neg
uses nails to file,93_and
he uses no nails to file,93_and_neg
drinks beverage with blood sugar,94_and
drinks no blood sugar beverage,94_and_neg
the water evaporates,95_and
no water evaporates,95_and_neg
alcohol is not passed through the filter,96_and
id_0> no alcohol filter is passed through the,96_and_neg
personX does not envision fear,97_and
does not envision fear,97_and_neg
personX envisions fear,98_and
no envision fear,98_and_neg
removes the metal from the electron,99_and
no metal remove the electron,99_and_neg
heat the water,100_and
there is no heat in the water,100_and_neg
the earth burn fossil fuel,101_and
there is no fossil fuel to burn,101_and_neg
heat the metal,102_and
there is no heat from the metal,102_and_neg
increase the resistance of the resistor,103_and
no resistor increases the resistance,103_and_neg
personX use the laptop battery,105_and
does not use the laptop battery,105_and_neg
the dc current is turned on,106_and
no dc current is turned on,106_and_neg
the dc current is turned on,107_and
no dc current is turned on,107_and_neg
dc current is turned on,108_and
no dc current is turned on,108_and_neg
the dc current is turned on,110_and
no dc current is turned on,110_and_neg
the solar panels are clean,112_and
no solar panels are clean,112_and_neg
increases the input voltage,113_and
no regulator increases the voltage,113_and_neg
plug in the laptop battery,114_and
does not plug in the laptop battery,114_and_neg
dc current increase,117_and
no dc current increase,117_and_neg
decreases the sound of the temperature,118_and
no sound decreases the temperature,118_and_neg
the speed of the resistance increase,119_and
speed of the resistance does not increase,119_and_neg
the electromagnet is removed from the battery,120_and
no electromagnet remove from the battery,120_and_neg
increase the number of turn of the transformer,121_and
he does not increase the number of turn of the transformer,121_and_neg
turns on the power of the lamp,122_and
does not turn on the power of the lamp,122_and_neg
the sound of the temperature decreases,123_and
no sound decrease the temperature,123_and_neg
