 he does not increase the size of the window,74_and
 he does not increase the size of the window,74_and_neg
 he does not increase the size of the window,75_and
 he does not increase the size of the window,75_and_neg
 he does not increase the width of the nose by putting the piece of paper in the envelope,76_and
 he does not put the piece of paper in the envelope,76_and_neg
 the trees are infested by insects,77_and
 the trees are not infested,77_and_neg
 he does not poke the hole of the balloon,78_and
 he does not poke the hole of the balloon,78_and_neg
 the moon is closer to the earth,80_and
 the moon orbits the earth,80_and_neg
 the moon is further away from the earth,82_and
 the moon is farther away from the earth,82_and_neg
 he does not add support to the building,84_and
 he does not add support to the bridges,84_and_neg
 he does not increase the air pressure,85_and
 he does not increase the air pressure,85_and_neg
 personX moves away from the sun and the earth,86_and
 the sun moves away from the earth,86_and_neg
 the air pressure decreases,88_and
 personX increases the air pressure by decreasing the number of clouds,88_and_neg
 the air pressure decreases,89_and
 the air pressure decreases,89_and_neg
 add the support of the bridge,90_and
 no support is added to the bridges,90_and_neg
 personX adds an electrolyte to the solution,91_and
 personX does not add support to the bridge,91_and_neg
 does not stop smoking,92_and
 does not exhale while he smokes,92_and_neg
 he does not use the nails to file the file,93_and
 he does not use the nail to file the file,93_and_neg
 he does not drink the beverage with the blood sugar,94_and
 he does not drink a beverage with a high concentration of blood sugar,94_and_neg
 the water be makes into steam,95_and
 no water is added to the system,95_and_neg
 the fire is not extinguished,96_and
 personX increases the temperature of the room,96_and_neg
 he does not envision the fear of the wind,97_and
 he does not envision the fear of no,97_and_neg
 removes the electron from the metal,99_and
 removes the electron from the metal,99_and_neg
 he does not increase the temperature of the water,100_and
 he does not heat the water,100_and_neg
 heat the metal,102_and
 no heat is added to the metal,102_and_neg
 does not increase the resistance of the resistor,103_and
 does not increase the resistance of the resistor,103_and_neg
 he does not increase the temperature of the dielectric,104_and
 he does not increase the temperature of the regulator,104_and_neg
 does not increase the voltage of the laptop battery,105_and
 does not use the laptop to charge the laptop battery,105_and_neg
 the dc current of power source is turned off,106_and
 the dc current of power source is not turned off,106_and_neg
 he does not turn the source of dc current to the power of the power,108_and
 he does not turn the source of dc current to the dc current,108_and_neg
 the solar panel be not receives direct sunlight,109_and
 the solar panel be not receives direct sunlight,109_and_neg
 does not increase the voltage of the capacitor,113_and
 does not increase the voltage of the power supply,113_and_neg
 he does not increase the current of the dc current,115_and
 does not increase the current of the dc current,115_and_neg
 the current of dc current increase,117_and
 the current of dc current increase,117_and_neg
 he does not decrease the temperature of the sound,118_and
 does not decrease the temperature of the sound,118_and_neg
 the magnet is move away from the battery,120_and
 the magnet is not removed from the object,120_and_neg
 he does not increase the number of turns of the coil,121_and
 he does not increase the number of coils in the transformer,121_and_neg
 he does not turn the power off of the lamp,122_and
 he does not turn on the lamp,122_and_neg
 the temperature is decrease,123_and
 the temperature is decrease,123_and_neg
 the wind speed increases,124_and
 the wind speed is decrease,124_and_neg
 he turns on the lamp by power,126_and
 he does not turn off the power,126_and_neg
 the lamp is turned on by power,127_and
 the lamp is not turned off,127_and_neg
 personX moves away from the lamp,128_and
 the lamp is not turned on,128_and_neg
 he does not add light to the bulb,129_and
 he does not add light to the bulb,129_and_neg
 increase the sound's loudness,130_and
 increase the sound's loudness,130_and_neg
 the lamp is move away from the bulb,131_and
 does not change the position of the light bulb,131_and_neg
