"<extra_id_0> but PersonX promises to do anything for PersonY, so PersonX is seen as a good friend.",310062_but_neg
"Although <extra_id_0>, PersonX promises to do anything for PersonY, so PersonX is seen as a good friend.",310062_although
"Although <extra_id_0>, PersonX promises to do anything for PersonY, so PersonX is seen as a good friend.",310062_although_neg
"PersonX builds a small house for PersonY and <extra_id_0>, so PersonX is seen as a good builder.",43650_and
"PersonX builds a small house for PersonY and <extra_id_0>, so PersonX is seen as a good builder.",43650_and_neg
"PersonX builds a small house for PersonY while <extra_id_0>, so PersonX is seen as a good builder.",43650_while
"PersonX builds a small house for PersonY while <extra_id_0>, so PersonX is seen as a good builder.",43650_while_neg
"<extra_id_0> but PersonX builds a small house for PersonY, so PersonX is seen as a good builder.",43650_but
"<extra_id_0> but PersonX builds a small house for PersonY, so PersonX is seen as a good builder.",43650_but_neg
"Although <extra_id_0>, PersonX builds a small house for PersonY, so PersonX is seen as a good builder.",43650_although
"Although <extra_id_0>, PersonX builds a small house for PersonY, so PersonX is seen as a good builder.",43650_although_neg
"PersonX builds a small house for PersonY and <extra_id_0>, so PersonX feels accomplished.",201770_and
"PersonX builds a small house for PersonY and <extra_id_0>, so PersonX feels accomplished.",201770_and_neg
"PersonX builds a small house for PersonY while <extra_id_0>, so PersonX feels accomplished.",201770_while
"PersonX builds a small house for PersonY while <extra_id_0>, so PersonX feels accomplished.",201770_while_neg
"<extra_id_0> but PersonX builds a small house for PersonY, so PersonX feels accomplished.",201770_but
"<extra_id_0> but PersonX builds a small house for PersonY, so PersonX feels accomplished.",201770_but_neg
"Although <extra_id_0>, PersonX builds a small house for PersonY, so PersonX feels accomplished.",201770_although
"Although <extra_id_0>, PersonX builds a small house for PersonY, so PersonX feels accomplished.",201770_although_neg
"PersonX cooks PersonY some food and <extra_id_0>, so PersonX feels good.",57980_and
"PersonX cooks PersonY some food and <extra_id_0>, so PersonX feels good.",57980_and_neg
"PersonX cooks PersonY some food while <extra_id_0>, so PersonX feels good.",57980_while
"PersonX cooks PersonY some food while <extra_id_0>, so PersonX feels good.",57980_while_neg
"<extra_id_0> but PersonX cooks PersonY some food, so PersonX feels good.",57980_but
"<extra_id_0> but PersonX cooks PersonY some food, so PersonX feels good.",57980_but_neg
"Although <extra_id_0>, PersonX cooks PersonY some food, so PersonX feels good.",57980_although
"Although <extra_id_0>, PersonX cooks PersonY some food, so PersonX feels good.",57980_although_neg
"PersonX cooks PersonY some food and <extra_id_0>, so PersonX is seen as a good cook.",334777_and
"PersonX cooks PersonY some food and <extra_id_0>, so PersonX is seen as a good cook.",334777_and_neg
"PersonX cooks PersonY some food while <extra_id_0>, so PersonX is seen as a good cook.",334777_while
"PersonX cooks PersonY some food while <extra_id_0>, so PersonX is seen as a good cook.",334777_while_neg
"<extra_id_0> but PersonX cooks PersonY some food, so PersonX is seen as a good cook.",334777_but
"<extra_id_0> but PersonX cooks PersonY some food, so PersonX is seen as a good cook.",334777_but_neg
"Although <extra_id_0>, PersonX cooks PersonY some food, so PersonX is seen as a good cook.",334777_although
"Although <extra_id_0>, PersonX cooks PersonY some food, so PersonX is seen as a good cook.",334777_although_neg
"PersonX negotiates for a better salary and <extra_id_0>, so PersonX feels empowered.",71938_and
"PersonX negotiates for a better salary and <extra_id_0>, so PersonX feels empowered.",71938_and_neg
"PersonX negotiates for a better salary while <extra_id_0>, so PersonX feels empowered.",71938_while
"PersonX negotiates for a better salary while <extra_id_0>, so PersonX feels empowered.",71938_while_neg
"<extra_id_0> but PersonX negotiates for a better salary, so PersonX feels empowered.",71938_but
"<extra_id_0> but PersonX negotiates for a better salary, so PersonX feels empowered.",71938_but_neg
"Although <extra_id_0>, PersonX negotiates for a better salary, so PersonX feels empowered.",71938_although
"Although <extra_id_0>, PersonX negotiates for a better salary, so PersonX feels empowered.",71938_although_neg
"PersonX negotiates for a better salary and <extra_id_0>, so PersonX is seen as a good negotiator.",183209_and
"PersonX negotiates for a better salary and <extra_id_0>, so PersonX is seen as a good negotiator.",183209_and_neg
"PersonX negotiates for a better salary while <extra_id_0>, so PersonX is seen as a good negotiator.",183209_while
"PersonX negotiates for a better salary while <extra_id_0>, so PersonX is seen as a good negotiator.",183209_while_neg
"<extra_id_0> but PersonX negotiates for a better salary, so PersonX is seen as a good negotiator.",183209_but
"<extra_id_0> but PersonX negotiates for a better salary, so PersonX is seen as a good negotiator.",183209_but_neg
"Although <extra_id_0>, PersonX negotiates for a better salary, so PersonX is seen as a good negotiator.",183209_although
"Although <extra_id_0>, PersonX negotiates for a better salary, so PersonX is seen as a good negotiator.",183209_although_neg
"PersonX makes a mistake in front of PersonY and <extra_id_0>, so PersonX is seen as careless.",79978_and
"PersonX makes a mistake in front of PersonY and <extra_id_0>, so PersonX is seen as careless.",79978_and_neg
"PersonX makes a mistake in front of PersonY while <extra_id_0>, so PersonX is seen as careless.",79978_while
"PersonX makes a mistake in front of PersonY while <extra_id_0>, so PersonX is seen as careless.",79978_while_neg
"<extra_id_0> but PersonX makes a mistake in front of PersonY, so PersonX is seen as careless.",79978_but
"<extra_id_0> but PersonX makes a mistake in front of PersonY, so PersonX is seen as careless.",79978_but_neg
"Although <extra_id_0>, PersonX makes a mistake in front of PersonY, so PersonX is seen as careless.",79978_although
"Although <extra_id_0>, PersonX makes a mistake in front of PersonY, so PersonX is seen as careless.",79978_although_neg
"PersonX makes a mistake in front of PersonY and <extra_id_0>, so PersonX feels ashamed.",179500_and
"PersonX makes a mistake in front of PersonY and <extra_id_0>, so PersonX feels ashamed.",179500_and_neg
"PersonX makes a mistake in front of PersonY while <extra_id_0>, so PersonX feels ashamed.",179500_while
"PersonX makes a mistake in front of PersonY while <extra_id_0>, so PersonX feels ashamed.",179500_while_neg
"<extra_id_0> but PersonX makes a mistake in front of PersonY, so PersonX feels ashamed.",179500_but
"<extra_id_0> but PersonX makes a mistake in front of PersonY, so PersonX feels ashamed.",179500_but_neg
"Although <extra_id_0>, PersonX makes a mistake in front of PersonY, so PersonX feels ashamed.",179500_although
"Although <extra_id_0>, PersonX makes a mistake in front of PersonY, so PersonX feels ashamed.",179500_although_neg
"PersonX saves the life of PersonY and <extra_id_0>, so PersonX feels happy.",147817_and
"PersonX saves the life of PersonY and <extra_id_0>, so PersonX feels happy.",147817_and_neg
"PersonX saves the life of PersonY while <extra_id_0>, so PersonX feels happy.",147817_while
"PersonX saves the life of PersonY while <extra_id_0>, so PersonX feels happy.",147817_while_neg
"<extra_id_0> but PersonX saves the life of PersonY, so PersonX feels happy.",147817_but
"<extra_id_0> but PersonX saves the life of PersonY, so PersonX feels happy.",147817_but_neg
"Although <extra_id_0>, PersonX saves the life of PersonY, so PersonX feels happy.",147817_although
"Although <extra_id_0>, PersonX saves the life of PersonY, so PersonX feels happy.",147817_although_neg
"PersonX saves the life of PersonY and <extra_id_0>, so PersonX is seen as brave.",182860_and
"PersonX saves the life of PersonY and <extra_id_0>, so PersonX is seen as brave.",182860_and_neg
"PersonX saves the life of PersonY while <extra_id_0>, so PersonX is seen as brave.",182860_while
"PersonX saves the life of PersonY while <extra_id_0>, so PersonX is seen as brave.",182860_while_neg
"<extra_id_0> but PersonX saves the life of PersonY, so PersonX is seen as brave.",182860_but
"<extra_id_0> but PersonX saves the life of PersonY, so PersonX is seen as brave.",182860_but_neg
"Although <extra_id_0>, PersonX saves the life of PersonY, so PersonX is seen as brave.",182860_although
"Although <extra_id_0>, PersonX saves the life of PersonY, so PersonX is seen as brave.",182860_although_neg
"PersonX acts sensibly and <extra_id_0>, so PersonX is seen as responsible.",92491_and
"PersonX acts sensibly and <extra_id_0>, so PersonX is seen as responsible.",92491_and_neg
"PersonX acts sensibly while <extra_id_0>, so PersonX is seen as responsible.",92491_while
"PersonX acts sensibly while <extra_id_0>, so PersonX is seen as responsible.",92491_while_neg
"<extra_id_0> but PersonX acts sensibly, so PersonX is seen as responsible.",92491_but
"<extra_id_0> but PersonX acts sensibly, so PersonX is seen as responsible.",92491_but_neg
"Although <extra_id_0>, PersonX acts sensibly, so PersonX is seen as responsible.",92491_although
"Although <extra_id_0>, PersonX acts sensibly, so PersonX is seen as responsible.",92491_although_neg
"PersonX acts sensibly and <extra_id_0>, so PersonX feels relaxed.",117456_and
"PersonX acts sensibly and <extra_id_0>, so PersonX feels relaxed.",117456_and_neg
"PersonX acts sensibly while <extra_id_0>, so PersonX feels relaxed.",117456_while
"PersonX acts sensibly while <extra_id_0>, so PersonX feels relaxed.",117456_while_neg
"<extra_id_0> but PersonX acts sensibly, so PersonX feels relaxed.",117456_but
"<extra_id_0> but PersonX acts sensibly, so PersonX feels relaxed.",117456_but_neg
"Although <extra_id_0>, PersonX acts sensibly, so PersonX feels relaxed.",117456_although
"Although <extra_id_0>, PersonX acts sensibly, so PersonX feels relaxed.",117456_although_neg
"PersonX invites the board members to his home and <extra_id_0>, so PersonX is seen as a good host.",4055_and
"PersonX invites the board members to his home and <extra_id_0>, so PersonX is seen as a good host.",4055_and_neg
"PersonX invites the board members to his home while <extra_id_0>, so PersonX is seen as a good host.",4055_while
"PersonX invites the board members to his home while <extra_id_0>, so PersonX is seen as a good host.",4055_while_neg
"<extra_id_0> but PersonX invites the board members to his home, so PersonX is seen as a good host.",4055_but
"<extra_id_0> but PersonX invites the board members to his home, so PersonX is seen as a good host.",4055_but_neg
"Although <extra_id_0>, PersonX invites the board members to his home, so PersonX is seen as a good host.",4055_although
"Although <extra_id_0>, PersonX invites the board members to his home, so PersonX is seen as a good host.",4055_although_neg
"PersonX invites the board members to his home and <extra_id_0>, so PersonX feels pleased.",190950_and
"PersonX invites the board members to his home and <extra_id_0>, so PersonX feels pleased.",190950_and_neg
"PersonX invites the board members to his home while <extra_id_0>, so PersonX feels pleased.",190950_while
"PersonX invites the board members to his home while <extra_id_0>, so PersonX feels pleased.",190950_while_neg
"<extra_id_0> but PersonX invites the board members to his home, so PersonX feels pleased.",190950_but
"<extra_id_0> but PersonX invites the board members to his home, so PersonX feels pleased.",190950_but_neg
"Although <extra_id_0>, PersonX invites the board members to his home, so PersonX feels pleased.",190950_although
"Although <extra_id_0>, PersonX invites the board members to his home, so PersonX feels pleased.",190950_although_neg
"PersonX has a business and <extra_id_0>, so PersonX is seen as successful.",94875_and
"PersonX has a business and <extra_id_0>, so PersonX is seen as successful.",94875_and_neg
"PersonX has a business while <extra_id_0>, so PersonX is seen as successful.",94875_while
"PersonX has a business while <extra_id_0>, so PersonX is seen as successful.",94875_while_neg
"<extra_id_0> but PersonX has a business, so PersonX is seen as successful.",94875_but
"<extra_id_0> but PersonX has a business, so PersonX is seen as successful.",94875_but_neg
"Although <extra_id_0>, PersonX has a business, so PersonX is seen as successful.",94875_although
"Although <extra_id_0>, PersonX has a business, so PersonX is seen as successful.",94875_although_neg
"PersonX has a business and <extra_id_0>, so PersonX feels happy.",417409_and
"PersonX has a business and <extra_id_0>, so PersonX feels happy.",417409_and_neg
"PersonX has a business while <extra_id_0>, so PersonX feels happy.",417409_while
"PersonX has a business while <extra_id_0>, so PersonX feels happy.",417409_while_neg
"<extra_id_0> but PersonX has a business, so PersonX feels happy.",417409_but
"<extra_id_0> but PersonX has a business, so PersonX feels happy.",417409_but_neg
"Although <extra_id_0>, PersonX has a business, so PersonX feels happy.",417409_although
"Although <extra_id_0>, PersonX has a business, so PersonX feels happy.",417409_although_neg
"PersonX lays their life down for others and <extra_id_0>, so PersonX feels heroic.",131697_and
"PersonX lays their life down for others and <extra_id_0>, so PersonX feels heroic.",131697_and_neg
"PersonX lays their life down for others while <extra_id_0>, so PersonX feels heroic.",131697_while
"PersonX lays their life down for others while <extra_id_0>, so PersonX feels heroic.",131697_while_neg
"<extra_id_0> but PersonX lays their life down for others, so PersonX feels heroic.",131697_but
"<extra_id_0> but PersonX lays their life down for others, so PersonX feels heroic.",131697_but_neg
"Although <extra_id_0>, PersonX lays their life down for others, so PersonX feels heroic.",131697_although
"Although <extra_id_0>, PersonX lays their life down for others, so PersonX feels heroic.",131697_although_neg
"PersonX lays their life down for others and <extra_id_0>, so PersonX is seen as heroic.",211084_and
"PersonX lays their life down for others and <extra_id_0>, so PersonX is seen as heroic.",211084_and_neg
"PersonX lays their life down for others while <extra_id_0>, so PersonX is seen as heroic.",211084_while
"PersonX lays their life down for others while <extra_id_0>, so PersonX is seen as heroic.",211084_while_neg
"<extra_id_0> but PersonX lays their life down for others, so PersonX is seen as heroic.",211084_but
"<extra_id_0> but PersonX lays their life down for others, so PersonX is seen as heroic.",211084_but_neg
"Although <extra_id_0>, PersonX lays their life down for others, so PersonX is seen as heroic.",211084_although
"Although <extra_id_0>, PersonX lays their life down for others, so PersonX is seen as heroic.",211084_although_neg
"PersonX talks to PersonY in person and <extra_id_0>, so PersonX is seen as friendly.",50411_and
"PersonX talks to PersonY in person and <extra_id_0>, so PersonX is seen as friendly.",50411_and_neg
"PersonX talks to PersonY in person while <extra_id_0>, so PersonX is seen as friendly.",50411_while
"PersonX talks to PersonY in person while <extra_id_0>, so PersonX is seen as friendly.",50411_while_neg
"<extra_id_0> but PersonX talks to PersonY in person, so PersonX is seen as friendly.",50411_but
"<extra_id_0> but PersonX talks to PersonY in person, so PersonX is seen as friendly.",50411_but_neg
"Although <extra_id_0>, PersonX talks to PersonY in person, so PersonX is seen as friendly.",50411_although
"Although <extra_id_0>, PersonX talks to PersonY in person, so PersonX is seen as friendly.",50411_although_neg
"PersonX talks to PersonY in person and <extra_id_0>, so PersonX feels connected.",73656_and
"PersonX talks to PersonY in person and <extra_id_0>, so PersonX feels connected.",73656_and_neg
"PersonX talks to PersonY in person while <extra_id_0>, so PersonX feels connected.",73656_while
"PersonX talks to PersonY in person while <extra_id_0>, so PersonX feels connected.",73656_while_neg
"<extra_id_0> but PersonX talks to PersonY in person, so PersonX feels connected.",73656_but
"<extra_id_0> but PersonX talks to PersonY in person, so PersonX feels connected.",73656_but_neg
"Although <extra_id_0>, PersonX talks to PersonY in person, so PersonX feels connected.",73656_although
"Although <extra_id_0>, PersonX talks to PersonY in person, so PersonX feels connected.",73656_although_neg
"PersonX explains its purposes and <extra_id_0>, so PersonX feels knowledgeable.",187135_and
"PersonX explains its purposes and <extra_id_0>, so PersonX feels knowledgeable.",187135_and_neg
"PersonX explains its purposes while <extra_id_0>, so PersonX feels knowledgeable.",187135_while
"PersonX explains its purposes while <extra_id_0>, so PersonX feels knowledgeable.",187135_while_neg
"<extra_id_0> but PersonX explains its purposes, so PersonX feels knowledgeable.",187135_but
"<extra_id_0> but PersonX explains its purposes, so PersonX feels knowledgeable.",187135_but_neg
"Although <extra_id_0>, PersonX explains its purposes, so PersonX feels knowledgeable.",187135_although
"Although <extra_id_0>, PersonX explains its purposes, so PersonX feels knowledgeable.",187135_although_neg
"PersonX explains its purposes and <extra_id_0>, so PersonX is seen as knowledgeable.",204207_and
"PersonX explains its purposes and <extra_id_0>, so PersonX is seen as knowledgeable.",204207_and_neg
"PersonX explains its purposes while <extra_id_0>, so PersonX is seen as knowledgeable.",204207_while
"PersonX explains its purposes while <extra_id_0>, so PersonX is seen as knowledgeable.",204207_while_neg
"<extra_id_0> but PersonX explains its purposes, so PersonX is seen as knowledgeable.",204207_but
"<extra_id_0> but PersonX explains its purposes, so PersonX is seen as knowledgeable.",204207_but_neg
"Although <extra_id_0>, PersonX explains its purposes, so PersonX is seen as knowledgeable.",204207_although
"Although <extra_id_0>, PersonX explains its purposes, so PersonX is seen as knowledgeable.",204207_although_neg
"PersonX satisfies PersonY's interests and <extra_id_0>, so PersonX feels happy.",120563_and
"PersonX satisfies PersonY's interests and <extra_id_0>, so PersonX feels happy.",120563_and_neg
"PersonX satisfies PersonY's interests while <extra_id_0>, so PersonX feels happy.",120563_while
"PersonX satisfies PersonY's interests while <extra_id_0>, so PersonX feels happy.",120563_while_neg
"<extra_id_0> but PersonX satisfies PersonY's interests, so PersonX feels happy.",120563_but
"<extra_id_0> but PersonX satisfies PersonY's interests, so PersonX feels happy.",120563_but_neg
"Although <extra_id_0>, PersonX satisfies PersonY's interests, so PersonX feels happy.",120563_although
"Although <extra_id_0>, PersonX satisfies PersonY's interests, so PersonX feels happy.",120563_although_neg
"PersonX satisfies PersonY's interests and <extra_id_0>, so PersonX is seen as considerate.",256641_and
"PersonX satisfies PersonY's interests and <extra_id_0>, so PersonX is seen as considerate.",256641_and_neg
"PersonX satisfies PersonY's interests while <extra_id_0>, so PersonX is seen as considerate.",256641_while
"PersonX satisfies PersonY's interests while <extra_id_0>, so PersonX is seen as considerate.",256641_while_neg
"<extra_id_0> but PersonX satisfies PersonY's interests, so PersonX is seen as considerate.",256641_but
"<extra_id_0> but PersonX satisfies PersonY's interests, so PersonX is seen as considerate.",256641_but_neg
"Although <extra_id_0>, PersonX satisfies PersonY's interests, so PersonX is seen as considerate.",256641_although
"Although <extra_id_0>, PersonX satisfies PersonY's interests, so PersonX is seen as considerate.",256641_although_neg
"PersonX is announced as the next leader and <extra_id_0>, so PersonX feels powerful.",157760_and
"PersonX is announced as the next leader and <extra_id_0>, so PersonX feels powerful.",157760_and_neg
"PersonX is announced as the next leader while <extra_id_0>, so PersonX feels powerful.",157760_while
"PersonX is announced as the next leader while <extra_id_0>, so PersonX feels powerful.",157760_while_neg
"<extra_id_0> but PersonX is announced as the next leader, so PersonX feels powerful.",157760_but
"<extra_id_0> but PersonX is announced as the next leader, so PersonX feels powerful.",157760_but_neg
"Although <extra_id_0>, PersonX is announced as the next leader, so PersonX feels powerful.",157760_although
"Although <extra_id_0>, PersonX is announced as the next leader, so PersonX feels powerful.",157760_although_neg
"PersonX is announced as the next leader and <extra_id_0>, so PersonX is seen as strong.",221494_and
"PersonX is announced as the next leader and <extra_id_0>, so PersonX is seen as strong.",221494_and_neg
"PersonX is announced as the next leader while <extra_id_0>, so PersonX is seen as strong.",221494_while
"PersonX is announced as the next leader while <extra_id_0>, so PersonX is seen as strong.",221494_while_neg
"<extra_id_0> but PersonX is announced as the next leader, so PersonX is seen as strong.",221494_but
"<extra_id_0> but PersonX is announced as the next leader, so PersonX is seen as strong.",221494_but_neg
"Although <extra_id_0>, PersonX is announced as the next leader, so PersonX is seen as strong.",221494_although
"Although <extra_id_0>, PersonX is announced as the next leader, so PersonX is seen as strong.",221494_although_neg
"PersonX invites people to the party and <extra_id_0>, so PersonX is seen as a nice person.",26644_and
"PersonX invites people to the party and <extra_id_0>, so PersonX is seen as a nice person.",26644_and_neg
"PersonX invites people to the party while <extra_id_0>, so PersonX is seen as a nice person.",26644_while
"PersonX invites people to the party while <extra_id_0>, so PersonX is seen as a nice person.",26644_while_neg
"<extra_id_0> but PersonX invites people to the party, so PersonX is seen as a nice person.",26644_but
"<extra_id_0> but PersonX invites people to the party, so PersonX is seen as a nice person.",26644_but_neg
"Although <extra_id_0>, PersonX invites people to the party, so PersonX is seen as a nice person.",26644_although
"Although <extra_id_0>, PersonX invites people to the party, so PersonX is seen as a nice person.",26644_although_neg
"PersonX invites people to the party and <extra_id_0>, so PersonX feels pleased.",369176_and
"PersonX invites people to the party and <extra_id_0>, so PersonX feels pleased.",369176_and_neg
"PersonX invites people to the party while <extra_id_0>, so PersonX feels pleased.",369176_while
"PersonX invites people to the party while <extra_id_0>, so PersonX feels pleased.",369176_while_neg
"<extra_id_0> but PersonX invites people to the party, so PersonX feels pleased.",369176_but
"<extra_id_0> but PersonX invites people to the party, so PersonX feels pleased.",369176_but_neg
"Although <extra_id_0>, PersonX invites people to the party, so PersonX feels pleased.",369176_although
"Although <extra_id_0>, PersonX invites people to the party, so PersonX feels pleased.",369176_although_neg
"PersonX does a good job with a new project and <extra_id_0>, so PersonX is seen as organized.",66551_and
"PersonX does a good job with a new project and <extra_id_0>, so PersonX is seen as organized.",66551_and_neg
"PersonX does a good job with a new project while <extra_id_0>, so PersonX is seen as organized.",66551_while
"PersonX does a good job with a new project while <extra_id_0>, so PersonX is seen as organized.",66551_while_neg
"<extra_id_0> but PersonX does a good job with a new project, so PersonX is seen as organized.",66551_but
"<extra_id_0> but PersonX does a good job with a new project, so PersonX is seen as organized.",66551_but_neg
"Although <extra_id_0>, PersonX does a good job with a new project, so PersonX is seen as organized.",66551_although
"Although <extra_id_0>, PersonX does a good job with a new project, so PersonX is seen as organized.",66551_although_neg
"PersonX does a good job with a new project and <extra_id_0>, so PersonX feels accomplished.",143936_and
"PersonX does a good job with a new project and <extra_id_0>, so PersonX feels accomplished.",143936_and_neg
"PersonX does a good job with a new project while <extra_id_0>, so PersonX feels accomplished.",143936_while
"PersonX does a good job with a new project while <extra_id_0>, so PersonX feels accomplished.",143936_while_neg
"<extra_id_0> but PersonX does a good job with a new project, so PersonX feels accomplished.",143936_but
"<extra_id_0> but PersonX does a good job with a new project, so PersonX feels accomplished.",143936_but_neg
"Although <extra_id_0>, PersonX does a good job with a new project, so PersonX feels accomplished.",143936_although
"Although <extra_id_0>, PersonX does a good job with a new project, so PersonX feels accomplished.",143936_although_neg
"PersonX puts it all out there and <extra_id_0>, so PersonX is seen as sincere.",315437_and
"PersonX puts it all out there and <extra_id_0>, so PersonX is seen as sincere.",315437_and_neg
"PersonX puts it all out there while <extra_id_0>, so PersonX is seen as sincere.",315437_while
"PersonX puts it all out there while <extra_id_0>, so PersonX is seen as sincere.",315437_while_neg
"<extra_id_0> but PersonX puts it all out there, so PersonX is seen as sincere.",315437_but
"<extra_id_0> but PersonX puts it all out there, so PersonX is seen as sincere.",315437_but_neg
"Although <extra_id_0>, PersonX puts it all out there, so PersonX is seen as sincere.",315437_although
"Although <extra_id_0>, PersonX puts it all out there, so PersonX is seen as sincere.",315437_although_neg
"PersonX puts it all out there and <extra_id_0>, so PersonX feels courageous.",445884_and
"PersonX puts it all out there and <extra_id_0>, so PersonX feels courageous.",445884_and_neg
"PersonX puts it all out there while <extra_id_0>, so PersonX feels courageous.",445884_while
"PersonX puts it all out there while <extra_id_0>, so PersonX feels courageous.",445884_while_neg
"<extra_id_0> but PersonX puts it all out there, so PersonX feels courageous.",445884_but
"<extra_id_0> but PersonX puts it all out there, so PersonX feels courageous.",445884_but_neg
"Although <extra_id_0>, PersonX puts it all out there, so PersonX feels courageous.",445884_although
"Although <extra_id_0>, PersonX puts it all out there, so PersonX feels courageous.",445884_although_neg
"PersonX cooks for his wife and <extra_id_0>, so PersonX is seen as considerate.",47205_and
"PersonX cooks for his wife and <extra_id_0>, so PersonX is seen as considerate.",47205_and_neg
"PersonX cooks for his wife while <extra_id_0>, so PersonX is seen as considerate.",47205_while
"PersonX cooks for his wife while <extra_id_0>, so PersonX is seen as considerate.",47205_while_neg
"<extra_id_0> but PersonX cooks for his wife, so PersonX is seen as considerate.",47205_but
"<extra_id_0> but PersonX cooks for his wife, so PersonX is seen as considerate.",47205_but_neg
"Although <extra_id_0>, PersonX cooks for his wife, so PersonX is seen as considerate.",47205_although
"Although <extra_id_0>, PersonX cooks for his wife, so PersonX is seen as considerate.",47205_although_neg
"PersonX cooks for his wife and <extra_id_0>, so PersonX feels pleased.",231945_and
"PersonX cooks for his wife and <extra_id_0>, so PersonX feels pleased.",231945_and_neg
"PersonX cooks for his wife while <extra_id_0>, so PersonX feels pleased.",231945_while
"PersonX cooks for his wife while <extra_id_0>, so PersonX feels pleased.",231945_while_neg
"<extra_id_0> but PersonX cooks for his wife, so PersonX feels pleased.",231945_but
"<extra_id_0> but PersonX cooks for his wife, so PersonX feels pleased.",231945_but_neg
"Although <extra_id_0>, PersonX cooks for his wife, so PersonX feels pleased.",231945_although
"Although <extra_id_0>, PersonX cooks for his wife, so PersonX feels pleased.",231945_although_neg
"PersonX finds a lost object and <extra_id_0>, so PersonX is seen as good at finding things.",94505_and
"PersonX finds a lost object and <extra_id_0>, so PersonX is seen as good at finding things.",94505_and_neg
"PersonX finds a lost object while <extra_id_0>, so PersonX is seen as good at finding things.",94505_while
"PersonX finds a lost object while <extra_id_0>, so PersonX is seen as good at finding things.",94505_while_neg
"<extra_id_0> but PersonX finds a lost object, so PersonX is seen as good at finding things.",94505_but
"<extra_id_0> but PersonX finds a lost object, so PersonX is seen as good at finding things.",94505_but_neg
"Although <extra_id_0>, PersonX finds a lost object, so PersonX is seen as good at finding things.",94505_although
"Although <extra_id_0>, PersonX finds a lost object, so PersonX is seen as good at finding things.",94505_although_neg
"PersonX finds a lost object and <extra_id_0>, so PersonX feels satisfied.",126188_and
"PersonX finds a lost object and <extra_id_0>, so PersonX feels satisfied.",126188_and_neg
"PersonX finds a lost object while <extra_id_0>, so PersonX feels satisfied.",126188_while
"PersonX finds a lost object while <extra_id_0>, so PersonX feels satisfied.",126188_while_neg
"<extra_id_0> but PersonX finds a lost object, so PersonX feels satisfied.",126188_but
"<extra_id_0> but PersonX finds a lost object, so PersonX feels satisfied.",126188_but_neg
"Although <extra_id_0>, PersonX finds a lost object, so PersonX feels satisfied.",126188_although
"Although <extra_id_0>, PersonX finds a lost object, so PersonX feels satisfied.",126188_although_neg
"PersonX agrees to do the job and <extra_id_0>, so PersonX feels confident.",58038_and
